3109	101	4	10.2
787	331	3	22.07
928	392	5	45.54
103	653	6	4.47
125	279	5	16.03
231	101	21	8.94
300	1222	3	24.3
240	131	3	7.12
101	1614	6	10.87
642	770	3	26.09
4161	142	3	28.63
187	368	5	26.9
57	2934	7	53.55
117	167	5	8.58
111	790	3	10.25
1446	102	7	16.75
441	2345	3	31.69
445	812	3	24.06
702	260	4	28.27
2551	216	6	65.46
8525	451	3	47.63
2439	120	3	20.38
77	4094	3	28.08
135	165	4	8.77
101	1360	8	15.71
57	4911	4	32.26
1405	400	3	27.17
257	560	3	17.74
1272	118	5	31.04
65	2419	8	89.68
103	4206	3	10.76
632	453	3	22.33
2575	413	6	74.28
1435	2997	3	42.16
133	135	15	58.29
158	512	3	13.84
594	147	3	14.08
607	1546	4	43.41
999	168	7	56.31
121	101	59	15.79
849	115	3	12.1
168	889	3	17.91
511	199	5	31.57
114	1615	3	16.61
267	130	19	117.14
115	882	5	25.83
2181	143	3	22.7
546	7921	3	44.36
113	561	3	8.74
105	191	7	5.27
101	2880	10	48.07
2599	105	4	20.49
1034	107	8	38.89
464	150	4	19.36
2521	2272	4	61.45
3128	130	3	25.18
65	1914	3	24.7
146	101	29	5.38
3943	168	3	29.29
114	338	4	10.73
2035	640	10	139.55
254	279	3	13.37
3981	1272	5	79.4
205	1003	3	20.5
101	442	29	58.96
161	295	5	22.61
335	116	3	6.63
300	155	3	10.3
5069	102	3	12.37
426	262	3	16.3
406	58	8	22.39
266	361	74	928.23
169	564	8	55.68
3355	1536	3	43.2
135	3155	3	25.61
57	1721	3	12.1
101	4285	5	20.61
105	641	6	15.82
3923	10491	3	63.7
101	2167	6	14.61
2950	102	3	7.59
4008	102	3	10.24
1494	165	14	150.17
7108	175	4	54.78
1018	147	4	26.31
243	5890	4	53.07
5147	101	3	10.51
692	907	4	39.23
143	147	3	4.98
397	174	3	12.97
912	604	4	38.09
7794	642	3	45.39
641	606	3	24.19
9553	1514	3	56.09
1472	457	5	52.83
107	145	10	10.96
241	121	6	18.14
457	771	3	23.85
3038	103	3	8.09
599	101	11	9.78
3213	2476	4	65.5
101	1657	6	11.31
106	930	3	6.96
338	937	4	33.36
292	103	12	6.54
1277	103	5	8.44
1333	115	7	48.42
3658	116	5	44.93
7096	703	4	67.49
130	2985	5	47.15
144	544	5	27.14
1064	102	12	34.32
1833	118	4	26.65
313	113	3	5.51
124	120	7	8.96
1653	111	4	22.44
350	696	3	21.46
925	9227	3	52.46
7329	6274	4	92.91
426	3563	5	65.17
103	262	15	9.73
168	330	3	11.5
1588	203	3	23.67
6340	703	3	43.84
105	1662	3	10.32
115	1445	4	23.37
207	983	3	20.5
58	2845	3	16.1
5760	103	4	23.11
1048	171	10	90.67
293	827	3	21.48
2032	103	7	23.99
10755	108	3	32.39
2125	285	3	28.12
106	602	13	54.16
1455	6365	3	48.93
106	811	4	10.28
122	185	6	15.12
101	1972	8	22.77
840	101	10	13.86
749	1554	5	59.36
528	4444	3	39.1
299	112	3	4.63
4392	101	3	8.43
160	192	3	7.94
1078	103	5	6.85
233	178	6	27.4
805	101	8	7.79
153	115	4	4.53
205	103	14	4.24
1126	103	5	7.27
101	695	13	18.82
153	227	3	8.56
12	262	4	11.42
169	58	11	17.37
2180	102	4	8.76
104	69	21	13.76
103	1589	6	14.76
946	77	10	79.98
4522	102	3	11.19
560	106	3	3.96
101	628	10	8.42
5656	417	3	40.53
1032	1282	20	319.72
2230	104	3	10.61
157	2684	14	188.32
153	12	5	10.61
142	652	7	45.19
103	3805	3	9.95
1321	102	11	34.58
7664	6269	4	92.91
1724	3285	4	61.87
2161	211	6	61.71
437	119	3	8.54
147	171	3	6.41
249	728	8	68.12
147	103	22	6.68
1622	457	7	81.13
1175	105	3	8.06
986	138	4	24.53
554	438	3	21.29
1771	289	4	38.5
252	234	3	12.18
637	195	19	182.88
885	160	5	34.71
120	103	36	5.81
58	588	5	13.06
1430	101	5	6.21
409	5153	6	94.26
1522	155	3	21.11
101	1957	4	5.86
239	5489	3	35.09
703	469	3	23.31
1501	467	4	40.6
1668	203	3	24.16
467	708	3	23.4
2547	1272	8	126.91
4805	845	6	98.36
581	1560	16	228.58
941	7980	4	70.2
1631	142	3	20.67
182	120	13	48.63
326	291	6	38.97
162	605	3	15.04
1011	193	4	29.23
1019	9501	3	53.26
872	198	7	57.69
123	794	3	12.88
103	2790	3	7.6
131	1436	3	18.71
1426	248	4	34.66
200	668	5	34.4
326	2917	3	31.48
230	103	16	9.18
8587	1090	3	53.85
350	800	4	32.55
101	3497	3	6.98
1583	101	7	14.24
103	552	7	4.95
878	103	6	7.51
209	314	16	124.1
515	340	8	67.39
164	124	4	6.72
180	748	5	33.84
625	107	3	5.49
103	1182	5	7.71
104	523	5	7.22
137	199	43	322.39
276	166	3	10.39
58	1465	3	11.07
112	307	6	16.82
7437	4201	3	60.08
578	1591	16	228.16
143	104	11	4.6
103	4136	3	10.76
103	6098	3	14.43
1043	544	4	38.7
1897	144	3	21.89
228	426	3	15.43
70	402	5	19.49
2383	102	3	5.58
1187	214	3	21.99
1335	209	7	65.96
101	2779	3	5.43
6255	628	4	61.35
105	219	6	4.55
170	237	60	567.81
128	148	21	99.24
489	182	5	29.43
4467	116	5	50.4
1551	104	5	18.77
204	101	19	4.02
2864	70	5	43.65
4882	108	7	75.6
581	804	7	72.71
4277	57	3	19.38
415	103	12	13.03
359	115	6	21.5
101	375	16	11.89
951	4584	4	60.82
153	1096	3	18.89
149	369	6	31.06
467	452	7	59.9
103	2141	3	5.44
283	195	3	12.05
178	1539	3	22.12
121	3057	3	22.58
275	898	4	31.13
3397	101	3	6.98
6314	4193	5	109.57
120	2198	4	28.68
5347	103	4	20.54
135	152	5	12.03
526	480	5	41.24
2906	101	5	14.34
7690	110	3	28.51
583	102	12	17.63
970	560	4	37.94
332	490	3	18.78
1647	102	4	6.46
1051	129	8	59.98
57	363	4	5.54
6232	446	5	79.39
378	260	3	15.44
1652	113	7	50.02
6034	471	3	41.19
1602	5675	3	49.83
185	3522	3	29.42
824	102	5	3.86
2131	10395	3	58.59
440	104	5	5.79
118	10070	3	35.56
57	288	6	9.75
3456	223	3	30.73
111	702	11	62.96
8062	156	4	53.67
268	252	3	12.94
8	335	7	39.23
106	143	15	20
3003	122	3	22.75
598	103	28	93.67
4879	170	5	59.7
10337	721	3	50.75
250	117	3	5.05
3214	101	3	6.4
1590	285	5	48.67
101	126	42	4.87
101	174	27	8.54
1409	102	13	47.82
3654	8	3	28.73
370	2720	7	88.94
857	1127	16	228.86
113	255	3	4.32
240	3745	3	31.96
66	1962	3	24.45
10658	370	3	46.34
2526	104	3	11.75
7103	3698	3	59.21
898	101	6	4.34
227	191	4	15.75
312	850	8	75.23
1724	2783	3	43.03
263	249	4	19.28
2288	1161	3	38.5
101	1178	5	4.59
110	108	18	17.33
106	443	7	16.51
1289	429	4	38.58
2788	464	4	47.65
196	438	3	14.83
8	405	6	34.22
3626	434	3	35.2
636	58	3	5.65
2731	102	3	6.67
1218	141	7	56.08
113	7354	4	45.81
4261	3402	6	119.55
410	775	3	23.43
254	165	7	34.21
392	104	5	4.94
464	120	4	14
156	354	3	11.55
1752	182	3	23.3
2147	9659	3	58.59
204	292	3	12.38
142	6521	3	32.47
178	143	5	14.74
288	181	6	30.57
3406	103	3	9.25
119	6774	4	47.55
103	3170	3	8.64
744	137	4	21.73
118	107	19	20.02
2113	101	6	14.61
235	329	4	20.9
109	448	5	14.3
8666	103	3	21.04
2332	101	3	4.01
542	207	8	59.75
6309	5351	3	60.11
319	155	3	10.74
9022	151	3	40.01
800	667	5	49.84
222	2994	5	55.22
381	499	4	28.72
4131	4044	3	53.99
1464	592	3	30
219	687	5	35.36
3456	7527	3	58.45
480	1665	5	55.25
124	1730	4	27.34
127	2512	15	185.04
77	239	11	55.12
105	351	6	9.28
125	237	4	9.79
607	1254	3	29.22
121	526	3	9.91
125	109	38	125.48
1183	2890	12	213.7
500	244	8	61.16
1293	374	4	37.28
653	1345	5	55.7
633	2352	4	47.92
616	8524	3	49.57
915	169	3	18.21
2295	142	15	184.09
327	143	3	10.05
293	126	9	40.53
5326	204	3	34.16
367	103	11	8.25
526	112	4	12.41
106	189	7	5.84
1082	181	7	59.01
66	112	5	7.47
3498	101	5	17.52
6676	6779	4	97.91
124	461	7	34.03
8226	108	3	32.39
690	101	9	7.61
104	1588	3	8.21
4670	3990	4	75.99
253	1042	8	75.57
174	2101	3	24.52
506	402	11	104.01
372	230	4	21.77
262	313	4	21.31
1271	58	5	22.01
206	102	29	32.71
171	10334	3	40.95
136	284	3	8.59
243	2731	3	29.01
107	544	4	8.23
491	483	10	96.27
117	775	4	18.23
275	144	4	14.22
170	9441	3	40.82
101	752	7	4.54
101	812	15	30.96
109	1041	3	11.07
101	603	14	17.94
530	148	34	331.22
1891	58	3	12.74
6418	177	5	68.56
10176	151	3	40.01
705	4274	3	39.99
101	4562	6	31.45
286	1251	4	34.8
325	137	10	54.64
219	121	3	4.89
101	2391	3	4.01
3469	101	5	17.52
112	436	3	6.74
9268	103	3	21.04
103	1444	5	9.56
104	211	8	5.68
104	147	10	4.1
488	208	13	108.04
1154	4878	3	44.61
487	218	5	31.87
377	2141	3	29.92
101	2272	10	37.85
128	852	3	14.39
1058	103	6	9.82
962	629	8	89.91
9485	805	3	51.66
366	10094	3	46.3
3123	1828	3	44.75
625	122	11	69.73
112	115	13	16.76
3656	1107	7	114.2
1388	129	4	26.61
223	226	14	95.09
191	5638	3	35.14
1171	173	3	20.25
118	924	3	13.11
703	273	6	48.09
976	2498	3	37.97
182	163	3	7.53
347	264	4	22.31
171	6411	5	68.28
419	131	15	101.68
280	1130	3	23.47
247	544	3	17.38
124	206	4	8.84
4003	103	3	9.95
1952	3555	4	64
286	307	8	55.51
101	3550	3	6.98
648	664	3	24.98
194	7328	4	56.19
139	185	6	19.94
1108	103	5	7.06
168	489	3	14
585	238	4	25.71
103	431	10	8.7
630	265	4	27.28
574	1979	12	169.19
347	107	14	49.3
419	119	4	13.27
725	101	7	4.13
358	1113	3	25.05
342	8460	3	45.79
3700	101	3	7.65
5073	195	3	33.95
103	2672	4	11.91
103	4843	3	11.72
103	2884	3	7.6
148	105	14	17.28
69	3758	5	48.63
879	2269	3	35.89
10349	156	3	40.25
298	151	13	81.97
124	235	4	9.72
868	193	3	19.03
1186	8626	3	54.34
9950	282	3	44.61
115	1111	3	13.99
424	142	3	11.67
313	184	4	18.22
404	111	4	10.23
5975	859	3	45.26
137	113	5	4.5
104	501	6	10.04
354	165	27	230.58
103	1288	4	5.25
862	1073	3	30.54
1122	69	3	15.59
1622	116	3	16.78
115	347	3	6.7
2384	374	3	30.56
130	1518	8	68.09
1171	138	3	17.96
1207	103	5	7.94
253	3353	3	30.86
2733	266	4	42.08
101	1080	5	3.86
403	2935	4	47.37
236	5293	3	35.04
469	186	5	29.33
281	730	3	20.37
6313	101	3	12.01
129	7934	3	33.26
185	121	5	10.75
1804	152	3	22.31
2984	103	4	13.26
2827	843	4	53.2
104	2910	4	19.46
1927	121	3	18.9
155	1808	3	22.36
108	134	32	110.7
119	348	63	556.65
106	2000	3	12.15
3680	130	3	26.61
101	767	15	28.99
1561	101	4	4.22
5117	107	4	32.24
112	529	3	7.78
336	125	4	12.63
103	1610	4	7.07
189	476	3	14.75
103	1407	4	5.86
374	6832	3	41.89
219	133	6	21.02
393	106	27	129.43
1448	106	11	66.41
219	196	8	43.08
1772	228	3	25.28
201	284	7	40.28
2072	451	11	147.97
134	246	3	7.45
103	6447	4	23.11
1511	508	4	41.62
3980	2720	5	89.55
298	504	6	45.03
134	104	16	10.77
1843	1075	3	36.18
2028	6213	3	51.52
191	6935	3	37.37
1935	895	4	49.43
163	178	3	7.35
5913	103	3	14.43
5317	5166	3	58.53
460	4695	3	38.13
4190	101	3	8.43
132	1896	7	61.75
456	122	3	9.19
2461	4986	3	51.4
236	4214	3	32.77
1665	197	4	34.54
796	171	3	17.45
158	140	12	51.91
796	103	7	9.48
307	391	3	16.82
58	865	3	7.52
203	107	5	3.96
807	105	3	5.74
231	126	8	30.07
8461	1404	3	55.45
1493	1606	3	37.28
425	103	16	25.24
5210	389	3	38.35
2041	2067	4	57.88
103	699	12	23.88
101	1414	6	8.96
552	383	3	20.34
2195	698	3	34.27
526	257	3	17.41
8	239	4	15.03
187	351	3	12.91
103	8426	3	21.04
562	102	7	4.35
1542	587	6	69.54
106	127	31	59.06
664	1254	6	68.85
599	984	3	27.19
183	109	10	22.84
675	102	8	8.51
1585	120	4	25.14
253	9878	3	43.74
3485	102	3	8.74
132	175	6	17.75
4267	102	7	41.84
421	163	11	76.78
2146	1457	6	88.28
2834	8136	3	61.12
104	2600	3	11.75
101	3013	3	5.89
69	956	4	21.44
101	3057	4	10.2
613	222	7	52.81
1068	448	3	26.14
180	378	9	58.08
319	110	4	7.91
5142	2504	4	72.88
5249	57	3	21.62
3618	103	3	9.25
283	6160	4	54.55
156	208	7	30.6
7160	422	3	42.81
310	101	18	11.25
835	134	4	22.58
4880	107	4	30.34
290	107	8	16.95
324	135	4	14.55
101	6649	3	14.14
1366	102	5	8.21
161	106	66	297.93
101	469	11	6.19
3622	104	3	14.42
3398	242	3	31.31
388	323	3	17.1
194	9468	3	42.13
9600	2046	3	58.25
342	5135	4	53.44
792	104	5	11.34
358	7846	4	61.59
1196	116	3	14.78
1692	69	3	18.33
1502	598	7	83.46
1308	212	6	54.14
1373	112	3	14.12
6123	103	3	14.43
6642	101	4	24.73
1070	969	3	31.39
1451	666	6	70.51
1246	107	5	21.53
671	105	3	4.51
163	2325	5	47.21
2390	103	3	6.05
103	951	6	8.47
58	3876	6	48.6
104	2792	5	26.98
907	243	3	20.79
5905	101	5	30.92
1602	103	3	3.84
907	101	7	6.58
1768	220	5	46.94
4758	507	5	72.39
349	942	4	33.69
164	155	4	10.68
104	490	4	4.04
5102	58	5	44.62
354	104	8	12.38
137	169	4	8.94
961	483	40	616.05
459	157	11	76.8
571	69	10	60.31
285	127	4	11.69
209	118	16	71.96
101	2302	3	4.01
101	2250	4	6.97
420	3897	8	120.24
767	102	6	5.43
1252	123	4	23.58
121	736	4	18.42
856	1959	3	34.77
243	194	7	36.99
120	379	4	12.43
552	4586	3	39.3
106	2152	3	12.46
6443	103	4	23.11
142	1812	8	74.94
1846	112	3	16.24
872	101	6	4.03
347	57	4	5.19
150	8834	3	39.98
8	929	3	18.46
182	213	4	14.68
941	7769	4	70.2
1604	983	6	78.3
224	4822	3	33.38
355	3640	4	48.13
546	4863	5	73.16
5291	2180	3	50.27
116	279	5	13.85
101	1733	5	8.12
247	201	14	95.62
136	266	31	228.58
130	357	3	9.53
121	2212	4	29.05
9597	263	3	44.04
1185	567	3	28.26
106	692	3	5.11
106	618	3	4.52
134	237	4	11.72
103	278	17	15.79
6184	352	5	76.95
134	109	8	8.63
1842	163	5	44.23
103	194	25	23.3
1441	280	5	47.35
3130	273	3	31.37
101	3275	3	6.4
165	1881	5	44.29
362	163	6	32.28
169	123	7	17.94
504	932	5	48.5
1733	102	5	10.85
416	144	3	11.78
103	1545	4	6.55
1263	66	8	74.13
137	421	8	44.86
69	596	15	105.03
101	4472	3	9.36
219	136	4	11.33
229	356	4	21.38
66	1482	5	42.82
713	8321	3	50.66
558	211	5	32.77
358	171	3	12.25
192	119	5	10.69
656	112	4	14.13
289	294	9	64
9566	263	3	44.04
355	2445	5	57.15
14	3684	8	113.65
153	101	39	21.21
926	712	4	39.75
113	290	7	22.42
555	243	3	17.43
105	505	7	17.31
113	172	5	7.56
1053	2144	15	253.22
228	322	4	20.4
1233	103	8	20.13
254	516	3	17.26
103	8067	4	28.05
101	205	41	47.81
157	2142	3	23.73
101	257	48	88.37
5444	282	6	89.32
3491	384	6	79.82
117	7719	4	47.18
1135	104	6	20.25
194	2618	3	27.14
418	341	19	188.43
705	9933	3	50.57
444	379	3	18.93
106	286	5	5.24
317	684	4	29.84
1679	109	3	14.32
4640	102	3	11.19
182	971	5	37.17
338	163	8	46.36
1621	824	4	46.78
439	273	3	16.7
479	219	5	31.67
12	5317	3	29.15
155	372	36	328.31
10370	734	3	50.94
553	725	9	94.86
4746	102	5	25.9
113	1565	5	31.53
584	101	17	26.38
133	401	6	28.74
8753	732	3	50.85
500	254	10	81.77
133	461	3	11.11
621	427	10	98.54
584	243	4	25.93
369	126	3	8.65
665	140	6	36.99
103	787	17	51.57
121	360	6	23.3
274	9129	3	44.25
57	10671	3	29.9
167	105	10	9.76
5341	101	3	10.51
7328	101	3	14.14
2322	1189	6	87.13
226	4343	3	32.43
6298	202	4	51.64
450	101	29	59.99
7854	1357	3	50.75
133	250	3	7.46
1129	4571	6	102.78
138	425	4	17.13
4688	574	7	114.98
7605	103	3	16.6
928	199	3	19.78
2687	101	3	5.02
121	227	4	8.67
108	3643	3	20.24
711	653	3	25.5
399	283	4	24.28
196	440	3	14.83
109	1391	5	26.97
588	167	8	55.83
3564	175	3	28.87
57	4715	3	20.39
552	136	5	25.83
283	10700	3	44.65
241	605	13	117.32
1674	2302	4	57.38
101	6714	3	14.14
443	111	5	15.7
152	144	3	5.35
5775	146	4	47.97
104	2206	3	10.61
114	3015	3	21.63
210	417	6	38.19
103	5618	3	12.9
178	241	3	9.89
422	1539	3	28.26
763	152	8	59.69
113	477	5	17.89
1043	2247	3	37.33
108	2371	6	42.82
1131	103	4	4.39
1305	480	9	106.17
1801	101	4	5.25
1526	9710	3	56.09
155	1537	12	122.56
866	112	4	16.69
152	103	22	7.81
2373	103	6	20.68
303	2416	4	42.03
101	411	18	19.34
141	105	14	15.28
166	477	9	61.45
4567	758	4	58.69
531	108	32	227.01
1023	103	5	6.29
359	101	35	69.27
254	104	7	5.42
10060	580	3	49.13
254	246	3	12.49
125	1317	3	16.71
101	2643	4	8.91
386	8585	3	46.62
902	104	4	8.39
239	188	3	10.38
200	7502	3	37.93
6514	5254	3	60.11
57	1263	26	222.42
543	607	3	23.17
104	1676	3	8.66
668	1277	5	55.32
573	399	3	20.89
121	198	3	4.53
103	941	5	5.45
4466	7935	3	61.1
151	522	17	138.67
101	3915	3	7.65
115	1674	4	24.92
133	310	5	19.46
572	607	3	23.51
1349	102	16	65.99
5568	8896	3	66.84
1991	104	3	9.68
224	7028	3	38.43
700	10353	3	50.48
1016	113	3	12.71
103	2328	6	20.68
7222	101	3	14.14
3674	101	3	6.98
107	733	3	6.43
318	70	3	7.49
130	712	4	20.65
10055	201	3	42.42
2716	493	3	33.73
206	867	3	19.48
444	186	4	21.23
101	7258	3	14.14
772	107	5	16.16
4705	103	4	18.68
2607	101	4	8.36
109	1543	20	183.3
110	247	4	5.99
161	1474	3	21.3
853	105	4	10.08
114	4066	4	35.71
479	135	9	54.94
217	178	4	14.51
1334	103	6	12.78
632	101	12	13.61
5066	5663	5	114.75
111	651	3	8.8
103	4634	6	36.4
8211	927	3	52.46
6442	101	3	12.01
101	1507	5	6.78
388	420	3	18.91
129	307	4	13.24
4471	1437	5	84.75
231	12	3	6.39
585	928	3	26.53
121	529	5	21.55
774	2158	3	34.87
1538	293	16	202.02
57	303	5	6.99
9004	175	3	41.08
819	2028	5	63.97
470	607	8	75.99
631	109	13	71.46
7554	102	3	16.05
601	801	3	25.95
430	116	5	18.33
70	193	3	4.72
112	881	3	11.05
214	515	4	23.92
114	410	3	7.7
104	655	4	5.79
2132	400	3	30.29
77	102	77	128.71
113	139	6	7.49
769	190	5	35.29
101	5018	4	17.28
129	5832	3	31.04
115	661	3	10.38
255	718	4	28.2
105	412	11	32.29
103	3173	3	8.64
108	685	38	313.5
4811	656	6	94.45
210	263	3	11.83
5184	154	6	80.25
472	107	23	120.1
2846	101	3	5.43
4327	279	4	48.29
271	105	5	4.01
2548	176	5	49.45
6409	101	3	12.01
101	112	73	8.88
521	140	19	154.01
981	57	7	31.08
132	2635	5	45.49
3343	1026	3	40.37
1650	346	23	336.42
2944	107	3	16.52
2564	137	3	23.52
115	154	7	14.19
101	2390	4	7.39
1168	140	3	18.39
112	427	8	32.41
104	152	13	10.18
2285	760	4	49.84
416	103	8	4.38
117	5424	3	27.08
1035	264	6	53.46
535	2591	4	47.61
5009	332	6	91.38
160	109	33	140.56
198	497	3	15.65
160	237	3	9.2
108	295	17	73.78
101	2017	6	13.97
1939	368	5	54.2
7847	566	4	65.46
1042	177	33	408.82
1331	2127	3	38.48
3783	10591	3	63.7
111	148	116	821.95
234	1186	3	22.52
1507	104	4	12.91
589	104	7	15.3
286	556	14	132.17
2912	107	3	15.98
1120	8006	4	72.12
66	101	25	8.39
2237	122	3	20.06
297	719	6	49.54
5442	156	6	80.54
140	5736	3	32.39
273	174	3	10.55
379	287	3	16.21
6968	16	4	60.6
58	468	4	7.32
2136	101	4	6.57
460	199	4	22.43
1267	101	6	8.02
652	4193	3	39.39
120	438	9	45.06
2374	5999	5	99.56
345	2061	3	28.98
1615	9075	3	56.56
582	452	3	21.73
230	229	3	11.48
237	572	3	17.44
413	57	5	9.92
1044	132	18	172.51
711	298	3	20.49
298	300	6	38.07
58	318	4	4.74
578	280	3	18.65
1741	665	3	32.06
182	299	7	38.35
216	267	5	25.04
746	207	6	45.76
6021	6912	4	92.91
269	295	8	53.19
107	288	4	4.01
833	102	5	3.86
2494	857	16	281.66
234	1493	3	24.04
650	7706	3	45.47
957	131	3	15.83
3992	619	6	88.08
1018	118	4	20.82
755	2125	3	34.57
103	3940	3	9.95
771	1273	3	31.06
101	2201	5	10.86
128	702	5	27
494	2122	4	44.86
101	2134	4	6.57
543	105	4	6.44
2395	1611	3	41.12
808	7689	4	68.95
101	4372	3	8.43
1158	108	3	11.72
320	101	16	8.42
215	6676	4	57.03
112	292	6	16.18
9078	4539	3	65.6
303	135	9	45.63
1540	103	9	29.12
103	1122	6	10.6
964	101	12	24.06
1895	101	4	5.54
311	743	5	40.54
1317	720	3	30.66
215	1448	12	131.12
120	305	3	6.54
101	3177	5	16.32
66	126	5	12.02
120	110	19	36.43
956	186	19	200.39
1915	154	4	33.07
356	769	3	22.4
434	147	3	12.3
57	6887	3	25.41
8031	137	4	51.33
357	348	3	17.13
125	802	3	13.42
6699	101	4	24.73
717	204	10	85.47
125	726	5	26.01
2250	101	7	20.25
620	103	11	17.53
273	101	32	39.76
437	178	4	20.5
147	158	3	5.87
215	174	14	85.12
855	101	6	3.89
310	1038	3	23.45
69	350	3	8.13
559	2160	4	45.73
12	164	4	7.6
4316	6703	3	60.08
103	1579	4	6.8
164	482	3	13.82
3210	101	4	10.96
104	132	12	4.04
238	101	17	4.15
2890	103	3	7.6
103	1428	4	6.08
344	307	21	197.58
3260	5579	3	53.95
892	159	4	25.82
77	2403	3	23.25
101	736	10	11.38
118	621	3	10.46
1437	102	7	16.75
183	1917	9	95.84
108	106	72	148.49
6194	3671	3	56.21
105	4637	3	18.78
3303	237	3	30.47
106	1732	3	11.03
9656	102	3	20.49
109	720	3	8.63
2277	1389	4	55
102	3373	3	8.74
1988	900	3	35.12
469	144	4	18.72
5271	102	3	12.37
1351	106	3	9.34
973	820	4	41.75
115	378	11	53.54
320	292	9	65.65
300	2605	3	29.92
1397	206	3	22.9
734	138	3	14.65
112	101	120	72.34
964	292	4	32.42
1009	1643	3	34.53
1957	445	6	70.09
115	1348	3	15.34
2900	697	7	100.27
646	112	5	19.69
4814	1810	4	67.1
226	2640	7	81.07
3013	101	4	10.2
2623	138	5	45.42
2782	217	12	164.53
1038	101	6	5.79
58	338	12	38.3
103	415	16	24.77
103	355	9	4.29
650	3668	3	37.76
103	567	7	5.27
6981	7721	4	97.91
1166	2373	17	315.89
739	103	7	8.38
684	147	4	22.41
5094	102	3	12.37
5113	3909	5	102.39
686	182	3	16.62
1549	114	15	138.56
130	129	9	23.82
425	2381	3	31.48
269	106	57	313.81
2777	6757	4	81.86
139	2964	5	48.5
8175	10682	3	75.16
183	7213	4	55.27
183	1028	4	28.54
1190	114	7	46.16
145	114	44	237.94
225	69	10	40.08
117	4935	5	53.58
10711	10360	3	75.16
114	1382	4	23.09
7368	177	4	54.83
77	1190	3	17.94
110	3031	3	19.58
2361	120	5	39.07
4684	70	6	67.4
163	908	4	26.27
123	124	5	4.54
111	953	5	24.01
202	2583	3	27.48
1545	8595	3	56.09
135	147	3	4.38
1669	101	4	4.7
3238	103	3	8.64
938	192	3	19.47
101	10380	3	18.55
152	124	14	52.68
341	10405	3	45.79
2413	4575	3	50.16
101	10456	3	18.55
559	191	6	40.01
106	1223	3	8.67
3876	101	6	25.92
193	57	6	5.76
1581	181	3	22.5
1198	1031	3	32.76
912	324	10	102.03
101	360	17	13.19
103	1680	4	7.35
290	280	4	21.48
218	313	5	27.05
104	890	5	12.34
548	111	6	23.46
111	9400	3	33.45
337	113	4	9.87
180	347	5	25.44
1210	10670	3	54.51
103	2021	8	29.92
103	1937	3	4.91
112	17	5	24.08
8759	390	3	46.66
139	1775	3	21.11
325	833	4	31.94
304	104	14	30.62
2068	578	16	244.64
1110	113	6	35.13
852	107	3	7.32
674	158	4	22.92
2690	168	3	26.21
103	3306	4	14.06
103	3222	4	14.06
3444	294	4	46.37
118	285	12	55.22
582	3198	5	66.97
2936	4175	3	51.08
103	4557	3	11.72
257	320	3	14.3
103	2598	5	16.58
107	867	3	7.42
217	105	6	4.49
104	5362	3	18.22
439	170	13	96.84
197	978	7	59.77
101	1449	10	25.51
129	185	9	33.76
196	103	20	13.49
400	850	4	33.88
7899	121	3	31.54
314	102	14	10.31
103	741	9	14.49
1904	77	5	41.44
121	406	4	13.36
186	440	4	21.16
4697	3793	7	153.98
332	104	11	21.42
758	462	4	34
601	607	4	34.12
685	248	4	27.5
378	456	4	27.73
4440	77	4	42
7372	273	4	59.03
5322	9102	3	66.84
3173	1023	3	40.37
221	271	3	12.15
57	6388	3	23.2
138	103	34	19.75
2351	103	3	6.05
151	6417	4	48.36
103	758	6	6.07
499	110	5	16.28
597	364	4	29.77
105	450	6	11.85
101	2937	7	27.45
157	981	6	45.05
5389	101	3	10.51
228	128	3	6.27
104	739	10	34.08
174	121	4	6.48
402	101	18	18.22
228	275	4	18.91
103	2104	3	5.44
801	2087	3	35.09
166	260	3	9.95
559	428	6	51
101	6452	4	19.82
10585	1491	3	55.87
109	553	4	11.42
106	1506	3	10.12
2957	3449	3	49.45
1352	104	5	17.03
199	125	3	5.07
253	3984	4	45.98
152	440	4	19.13
159	3478	3	28.23
674	155	5	30.6
1219	133	3	17.68
1365	844	5	58.92
544	153	3	13.95
105	3074	3	14.93
101	529	9	4.32
420	698	8	77.05
3955	689	4	54.89
7815	332	4	60.87
6466	334	3	38.94
104	2207	3	10.61
189	2591	4	38.3
126	102	32	4.72
1309	163	3	20.61
101	4732	3	9.36
1013	112	4	18.14
555	479	3	21.91
128	162	5	11.35
5556	103	3	12.9
499	561	3	22.22
3306	112	3	20.79
856	103	6	7.33
2119	2556	4	60.96
1731	101	4	4.97
101	4165	3	8.43
6238	2090	4	73.35
395	4885	5	69.64
4371	438	3	36.89
111	4178	6	57.93
213	217	6	29.51
5885	1501	5	93.5
475	101	13	10.48
135	104	23	27.99
1318	770	5	57.68
376	1888	8	95.3
10404	689	3	50.39
107	831	4	11.75
5129	703	6	101.42
600	2907	5	65.05
103	2254	4	9.84
7343	282	4	59.5
319	1746	6	63.93
103	582	7	5.48
139	142	4	7.53
1653	102	4	6.46
6149	102	4	22.38
404	125	4	14.17
115	1299	3	15.15
7613	7819	3	66.16
152	2050	3	23.21
419	105	8	19
194	6126	4	51.18
797	103	6	6.67
213	2441	10	121.49
1118	101	7	9.55
117	863	5	25.94
1803	105	3	10.82
5707	101	3	12.01
4783	101	3	9.36
101	1858	4	5.54
216	107	14	35.4
106	865	3	6.45
846	137	4	22.83
438	103	10	8.83
